"s","ID","nome","starttime","endTime"
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016098-(1958-09-10)","016098","FILAGO",1958-09-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016101-(1948-01-01)","016101","FONTANELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016115-(1948-01-01)","016115","GORLE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016121-(1948-01-01)","016121","ISOLA DI FONDRA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016135-(1948-01-01)","016135","MISANO DI GERA D'ADDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016136-(1956-08-26)","016136","MOIO DE' CALVI",1956-08-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016139-(1962-08-02)","016139","MONTELLO",1962-08-02,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016159-(1948-01-01)","016159","PARZANICA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016165-(1948-01-01)","016165","PIAZZATORRE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016169-(1970-03-06)","016169","PONTERANICA",1970-03-06,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016179-(1948-01-01)","016179","RANZANICO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016187-(1948-01-01)","016187","ROVETTA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016189-(1948-01-01)","016189","SAN PAOLO D'ARGON",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016196-(2002-10-26)","016196","SEDRINA",2002-10-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016197-(1948-01-01)","016197","SELVINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016213-(1948-01-01)","016213","TERNO D'ISOLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016218-(1948-03-26)","016218","TRESCORE BALNEARIO",1948-03-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016223-(1948-01-01)","016223","VALBONDIONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016233-(1948-01-01)","016233","VERDELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016237-(1948-01-01)","016237","VIGOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016243-(1948-01-01)","016243","VILMINORE DI SCALVE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017005-(1948-01-01)","017005","ANFO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017009-(1948-01-01)","017009","BAGNOLO MELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017010-(1948-01-01)","017010","BAGOLINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017016-(1948-01-21)","017016","BERZO DEMO",1948-01-21,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017019-(1948-01-01)","017019","BIONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017020-(1948-01-01)","017020","BORGO SAN GIACOMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017022-(1963-02-13)","017022","BORNO",1963-02-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017028-(1949-08-27)","017028","BRENO",1949-08-27,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017039-(1948-01-01)","017039","CARPENEDOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017042-(1948-01-01)","017042","CASTEL MELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017049-(1948-01-01)","017049","CERVENO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017052-(1948-01-01)","017052","CHIARI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017062-(1948-01-01)","017062","CORTE FRANCA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017068-(1948-04-21)","017068","EDOLO",1948-04-21,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017071-(1950-08-03)","017071","FIESSE",1950-08-03,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017076-(1948-01-01)","017076","GARGNANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017082-(1948-01-01)","017082","IDRO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017086-(1948-01-01)","017086","ISORELLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017096-(1948-01-01)","017096","LUMEZZANE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017105-(1955-03-12)","017105","MARMENTINO",1955-03-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017107-(1948-01-01)","017107","MAZZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017112-(1948-01-01)","017112","MONTICELLI BRUSATI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017122-(1948-01-01)","017122","OFFLAGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017138-(1964-10-02)","017138","SAN PAOLO",1964-10-02,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017140-(1948-01-01)","017140","PERTICA BASSA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017150-(1948-01-01)","017150","PONTOGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017164-(1948-01-01)","017164","ROÈ VOLCIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017168-(1956-09-16)","017168","SABBIO CHIESE",1956-09-16,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017174-(1948-01-01)","017174","SAREZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017181-(1948-04-21)","017181","SONICO",1948-04-21,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017184-(1948-01-01)","017184","TEMÙ",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017194-(1948-01-01)","017194","VALVESTINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017198-(1948-01-01)","017198","VEZZA D'OGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017200-(1948-01-01)","017200","VILLACHIARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018006-(1948-01-01)","018006","BADIA PAVESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018014-(1948-01-01)","018014","BEREGUARDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018016-(1948-01-01)","018016","BORGO PRIOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018024-(1948-01-01)","018024","BRONI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018034-(1948-01-01)","018034","CASORATE PRIMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018038-(2006-05-12)","018038","CASTELLETTO DI BRANDUZZO",2006-05-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018044-(1955-11-13)","018044","CERETTO LOMELLINA",1955-11-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018047-(1959-01-07)","018047","CERVESINA",1959-01-07,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018048-(1948-01-01)","018048","CHIGNOLO PO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018054-(1948-01-01)","018054","CORANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018058-(1948-01-01)","018058","COSTA DE' NOBILI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018068-(1948-01-01)","018068","GAMBOLÒ",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018078-(1948-01-01)","018078","LANDRIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018091-(1948-01-01)","018091","MEZZANA RABATTONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018092-(1979-10-17)","018092","MEZZANINO",1979-10-17,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018097-(1948-03-03)","018097","MONTESCANO",1948-03-03,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018102-(1948-01-01)","018102","MORTARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018104-(1948-01-01)","018104","OLEVANO DI LOMELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018112-(1948-01-01)","018112","PIEVE ALBIGNOLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018119-(2005-01-08)","018119","REA",2005-01-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018136-(1948-01-01)","018136","SAN GIORGIO DI LOMELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018146-(1948-01-01)","018146","SARTIRANA LOMELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018156-(1948-01-01)","018156","TORRE BERETTI E CASTELLARO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018166-(1948-01-01)","018166","VAL DI NIZZA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018176-(1948-01-01)","018176","VIDIGULFO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018182-(1959-01-07)","018182","VOGHERA",1959-01-07,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018184-(1956-04-08)","018184","ZAVATTARELLO",1956-04-08,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019001-(1948-01-01)","019001","ACQUANEGRA CREMONESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019006-(1948-01-01)","019006","BONEMERSE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019016-(1948-01-01)","019016","CASALBUTTANO ED UNITI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019021-(1948-01-01)","019021","CASALMAGGIORE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019031-(1948-01-01)","019031","CINGIA DE' BOTTI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019053-(1948-01-01)","019053","ISOLA DOVARESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019063-(1948-01-01)","019063","OLMENETA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019073-(1948-01-01)","019073","PIERANICA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019081-(1955-03-12)","019081","RIPALTA CREMASCA",1955-03-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019089-(1955-11-18)","019089","SAN DANIELE PO",1955-11-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019093-(1948-01-01)","019093","SCANDOLARA RIPA D'OGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019097-(1948-01-01)","019097","SONCINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019105-(1961-04-01)","019105","TORLINO VIMERCATI",1961-04-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019108-(1948-01-01)","019108","TORRICELLA DEL PIZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019113-(1948-01-01)","019113","VESCOVATO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020002-(1948-01-01)","020002","ASOLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020008-(1948-01-01)","020008","CANNETO SULL'OGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020016-(1948-01-01)","020016","CASTELLUCCHIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020018-(1948-01-01)","020018","CAVRIANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020026-(1948-01-01)","020026","GOITO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020028-(1948-01-01)","020028","GUIDIZZOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020036-(1948-01-01)","020036","MONZAMBANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020046-(1948-01-01)","020046","QUINGENTOLE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020056-(1948-01-01)","020056","SAN GIACOMO DELLE SEGNATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020057-(2019-01-01)","020057","SAN GIORGIO BIGARELLO",2019-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020066-(1948-01-01)","020066","VIADANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097010-(1995-01-01)","097010","BRIVIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097014-(1995-01-01)","097014","CARENNO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097019-(1995-01-01)","097019","CASTELLO DI BRIANZA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097020-(1995-01-01)","097020","CERNUSCO LOMBARDONE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097029-(1995-01-01)","097029","CREMENO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097034-(1995-01-01)","097034","ERVE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097039-(1995-01-01)","097039","IMBERSAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097042-(1995-01-01)","097042","LECCO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097044-(1995-01-01)","097044","LOMAGNA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097052-(1995-01-01)","097052","MONTE MARENZO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097054-(1995-01-01)","097054","MONTICELLO BRIANZA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097062-(1995-01-01)","097062","PADERNO D'ADDA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097072-(1995-01-01)","097072","ROGENO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097082-(1995-01-01)","097082","VALGREGHENTINO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097086-(1995-01-01)","097086","VERCURAGO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098006-(1995-01-01)","098006","BREMBIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098014-(1995-01-01)","098014","CASTIGLIONE D'ADDA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098026-(1995-01-01)","098026","FOMBIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098048-(1995-01-01)","098048","SAN MARTINO IN STRADA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098058-(1995-01-01)","098058","TURANO LODIGIANO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108009-(2009-06-30)","108009","BIASSONO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108010-(2009-06-30)","108010","BOVISIO-MASCIAGO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108019-(2009-06-30)","108019","CESANO MADERNO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108024-(2009-06-30)","108024","GIUSSANO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108029-(2009-06-30)","108029","MACHERIO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108034-(2009-06-30)","108034","MUGGIÒ",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108039-(2009-06-30)","108039","SEREGNO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108042-(2009-06-30)","108042","SULBIATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108044-(2009-06-30)","108044","USMATE VELATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108053-(2009-12-18)","108053","CORNATE D'ADDA",2009-12-18,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012031-(1948-01-01)","012031","CARAVATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012041-(1948-01-01)","012041","CASSANO VALCUVIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012051-(1953-09-01)","012051","CITTIGLIO",1953-09-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012061-(1948-01-01)","012061","CURIGLIA CON MONTEVIASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012065-(1948-01-01)","012065","DUMENZA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012071-(1948-01-01)","012071","GALLIATE LOMBARDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012082-(1958-05-28)","012082","INARZO",1958-05-28,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012085-(1948-01-01)","012085","JERAGO CON ORAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012092-(1955-12-01)","012092","LUINO",1955-12-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012142-(2014-02-04)","012142","MACCAGNO CON PINO E VEDDASCA",2014-02-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012144-(2023-01-01)","012144","BARDELLO CON MALGESSO E BREGANO",2023-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013003-(1948-01-01)","013003","ALBAVILLA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013005-(1948-01-01)","013005","ALBIOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013013-(1948-01-01)","013013","ASSO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013021-(1950-04-05)","013021","BENE LARIO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013023-(1948-01-01)","013023","BINAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013037-(1948-01-01)","013037","CAGLIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013047-(1948-01-01)","013047","CARLAZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013077-(1948-01-01)","013077","CORRIDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013089-(1950-04-05)","013089","DOMASO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013090-(1948-01-01)","013090","DONGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013099-(1948-01-01)","013099","FALOPPIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013102-(2013-11-12)","013102","FINO MORNASCO",2013-11-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013135-(1948-01-01)","013135","LUISAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013145-(1948-01-01)","013145","MENAGGIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013163-(1950-04-05)","013163","NOVEDRATE",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013169-(1948-01-01)","013169","OLTRONA DI SAN MAMETTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013178-(1948-04-17)","013178","PEGLIO",1948-04-17,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013189-(1948-01-01)","013189","PORLEZZA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013192-(1948-01-01)","013192","PROSERPIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013203-(1950-04-05)","013203","SALA COMACINA",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013248-(2003-01-01)","013248","SAN SIRO",2003-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013256-(2024-01-01)","013256","UGGIATE CON RONAGO",2024-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014009-(1948-01-01)","014009","BORMIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014010-(1948-01-01)","014010","BUGLIO IN MONTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014019-(1948-01-01)","014019","CHIESA IN VALMALENCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014039-(1948-01-01)","014039","MANTELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014052-(1948-01-01)","014052","PONTE IN VALTELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014062-(1948-01-01)","014062","SPRIANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014072-(1948-01-01)","014072","VALDISOTTO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014076-(1948-01-01)","014076","VERVIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015050-(2015-01-01)","015050","CARPIANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015060-(2015-01-01)","015060","CASSINA DE' PECCHI",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015070-(2015-01-01)","015070","CERNUSCO SUL NAVIGLIO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015105-(2015-01-01)","015105","GARBAGNATE MILANESE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015115-(2015-01-01)","015115","LACCHIARELLA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015125-(2015-01-01)","015125","LOCATE DI TRIULZI",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015139-(2015-01-01)","015139","MEDIGLIA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015159-(2015-01-01)","015159","OPERA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015169-(2015-01-01)","015169","PAULLO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015172-(2015-01-01)","015172","PESSANO CON BORNAGO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015179-(2015-01-01)","015179","PREGNANA MILANESE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015182-(2015-01-01)","015182","RHO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015192-(2015-01-01)","015192","SAN DONATO MILANESE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015237-(2015-01-01)","015237","VIGNATE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015247-(2015-01-01)","015247","ZIBIDO SAN GIACOMO",2015-01-01,9999-12-31
