"bacino_idrografico","corso_d_acqua","corpo_idrico","provincia","comune","codice_comune","coord_x","coord_y","codice_stazione","data_campionamento","parametro","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"Po","Sabbioncello (Canale)","IT03POSBCA1IR","MN","QUISTELLO","020047","658,340","4,989,636","POSBCA1ir1","2018-10-10","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Sabbioncello (Canale)","IT03POSBCA1IR","MN","QUISTELLO","020047","658,340","4,989,636","POSBCA1ir1","2018-10-10","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Sabbioncello (Canale)","IT03POSBCA1IR","MN","QUISTELLO","020047","658,340","4,989,636","POSBCA1ir1","2018-10-10","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-01-10","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-04-05","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-04-05","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-04-05","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-04-05","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-07-09","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-10-11","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-10-11","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-10-11","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-10-11","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"OGLIO SUBLACUALE","Cavata (Scolo)","IT03POOG3SVCA1LO","MN","REDONDESCO","020048","619,961","5,000,470","POOG3SVCA1lo1","2018-10-11","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-01-09","DDD,DDT,DDE","0,00",,,"CHM-DDEDDD-DDT","µg/l",,"microgrammi per litro",,"0","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-02-06","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-02-06","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-02-06","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-02-06","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-03-13","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-03-13","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-03-13","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-03-13","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-03-13","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-04-03","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-04-03","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-04-03","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-04-03","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-04-03","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-05-08","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-05-08","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-05-08","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-05-08","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-05-08","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-06-20","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-06-20","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-06-20","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-06-20","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-06-20","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-07-03","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-08-16","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-09-17","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-10-02","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-10-02","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-10-02","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-10-02","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-10-02","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-11-06","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Caldone (Canale)","IT03POMI3GOCA1LO","MN","RODIGO","020051","631,871","5,006,450","POMI3GOCA1lo1","2018-12-04","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-03-13","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-03-13","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-03-13","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-03-13","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-03-13","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-06-07","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-06-07","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-06-07","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-06-07","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-06-07","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-09-04","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"MINCIO","Mincio (Fiume)","IT03N0080565LO","MN","RODIGO","020051","632,196","5,004,203","N0080564ir2","2018-12-04","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-01-18","DDD,DDT,DDE","0,00",,,"CHM-DDEDDD-DDT","µg/l",,"microgrammi per litro",,"0","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-04-05","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-04-05","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-04-05","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-04-05","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"FISSERO-TARTARO","Derbasco (Canale)","ITARW01FI05100010LO","MN","RONCOFERRARO","020052","649,751","4,997,270","FTDECA1ir1","2018-07-03","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
